animeID,title,alternative_title,type,year,score,episodes,mal_url,sequel,image_url,genres,genres_detailed
3745,Fresh Precure!,,TV,2009,7.45,50,https://myanimelist.net/anime/5684,False,https://cdn.myanimelist.net/images/anime/9/21267.jpg,"['Action', 'Comedy']","['action', 'adoption', 'alternate universe', 'angels', 'animals', 'artificial intelligence', 'body swapping', 'cgi', 'comedy', 'contemporary fantasy', 'cute girls doing cute things', 'dancing', 'dragons', 'ensemble cast', 'episodic', 'espionage', 'fairy', 'family friendly', 'fantasy', 'female protagonist', 'friendship', 'henshin', 'heterosexual', 'idol', 'isekai', 'japanese production', 'kids', 'magic', 'magical girl', 'mahou shoujo', 'monster of the week', 'monster-of-the-week', 'parenthood', 'predominantly female cast', 'present', 'primarily child cast', 'primarily female cast', 'robots', 'school', 'secret identity', 'sentai', 'ships', 'shoujo', 'skeleton', 'slice of life', 'super power', 'superhero', 'superheroes', 'tokusatsu', 'tropes', 'uniform -- to be split and deleted', 'urban', 'urban fantasy', 'veterinarian']"
3746,Barefoot Gen 2,Hadashi no Gen 2,MOVIE,1986,7.36,1,https://myanimelist.net/anime/1825,False,https://cdn.myanimelist.net/images/anime/1295/98758.jpg,['Drama'],"['angst', 'anti-war', 'asia', 'autobiographical', 'based on a manga', 'comedy', 'coming of age', 'crime', 'daily life', 'disaster', 'drama', 'earth', 'educational', 'elementary school', 'family', 'hiroshima', 'historical', 'horror', 'japan', 'japanese production', 'male protagonist', 'melodrama', 'mina', 'orphan', 'past', 'place', 'post-war', 'present', 'primarily child cast', 'school life', 'shounen', 'slice of life', 'slice of life drama', 'speculative fiction', 'thievery', 'time', 'tragedy', 'war', 'weekly shounen jump', 'world war 2', 'world war ii', 'world wars']"
3747,Tamayura: More Aggressive,,TV,2013,7.52,12,https://myanimelist.net/anime/15731,False,https://cdn.myanimelist.net/images/anime/3/53895.jpg,['Slice of Life'],"['asia', 'cgdct', 'comedy', 'coming of age', 'cute girls doing cute things', 'daily life', 'drama', 'earth', 'energetic', 'family life', 'family without father', 'female protagonist', 'friendship', 'iyashi-kei', 'iyashikei', 'japan', 'japanese production', 'moe', 'new', 'original work', 'outdoor activities', 'photography', 'place', 'predominantly female cast', 'present', 'primarily female cast', 'primarily teen cast', 'real-world location', 'rural', 'school club', 'school life', 'season', 'slice of life', 'slice of life drama', 'summer', 'the arts', 'time']"
3748,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,,TV,1998,7.45,48,https://myanimelist.net/anime/582,False,https://cdn.myanimelist.net/images/anime/13/39595.jpg,"['Action', 'Comedy']","['absurdist humour', 'action', 'aliens', 'asia', 'baseball', 'based on a manga', 'combat', 'comedy', 'delinquent', 'earth', 'gag', 'gag humor', 'high school', 'japan', 'japanese production', 'male protagonist', 'manga', 'martial arts', 'mask', 'medium awareness', 'multi-anime projects', 'parody', 'place', 'plot continuity', 'present', 'primarily male cast', 'psychological', 'school', 'school club', 'school clubs', 'school life', 'short episodes', 'shounen', 'sports', 'stereotypes', 'super power', 'surreal comedy', 'tbs wonderful', 'time', 'transfer students', 'violence', 'weekly shounen jump']"
3749,Tomorrow's Joe,Ashita no Joe,TV,1970,7.84,79,https://myanimelist.net/anime/2402,False,https://cdn.myanimelist.net/images/anime/5/64671.jpg,"['Drama', 'Sports']","['achromatic', 'action', 'adapted into japanese movie', 'adapted into other media', 'anti-hero', 'asia', 'based on a manga', 'boxing', 'bullying', 'class struggle', 'combat', 'combat sport', 'combat sports', 'coming of age', 'crime', 'delinquent', 'delinquents', 'drama', 'earth', 'educational', 'ganbatte', 'gangs', 'hand to hand combat', 'homeless', 'japan', 'japanese production', 'male protagonist', 'manga', 'ojou-sama', 'orphan', 'past', 'place', 'police', 'predominantly male cast', 'present', 'primarily male cast', 'primarily teen cast', 'prison', 'rehabilitation', 'school life', 'shounen', 'slice of life', 'social class issues', 'social commentary', 'sports', 'strong male lead', 'thick line animation', 'time', 'time skip', 'tournament', 'tragedy', 'violence', 'yakuza']"
3750,Tonkatsu DJ Agetarou,,TV,2016,6.97,12,https://myanimelist.net/anime/31370,False,https://cdn.myanimelist.net/images/anime/10/78559.jpg,['Comedy'],"['based on a manga', 'comedy', 'educational', 'fate', 'food', 'food and beverage', 'hip-hop', 'japanese production', 'jazz', 'male protagonist', 'manga', 'music', 'musical theater', 'randomness', 'short episodes', 'shounen', 'techno music', 'the arts', 'the chosen one!']"
3751,Saikano: Another Love Song,Saishuu Heiki Kanojo: Another Love Song,OVA,2005,6.97,2,https://myanimelist.net/anime/609,False,https://cdn.myanimelist.net/images/anime/12/54433.jpg,"['Drama', 'Romance', 'Sci-Fi']","['action', 'air force', 'alternative present', 'alternative world', 'angst', 'anti-war', 'asia', 'based on a manga', 'bionic powers', 'collateral damage', 'comedy', 'coming of age', 'crippled', 'cyborg', 'cyborgs', 'death', 'disaster', 'drama', 'earth', 'female protagonist', 'friendship', 'gunfights', 'guns', 'heroic sacrifice', 'heterosexual', 'hokkaido', 'human enhancement', 'human experimentation', 'human weapon', 'japan', 'japanese production', 'kuudere', 'large breasts', 'manga', 'military', 'navy', 'nudity', 'osaka', 'paradise lost', 'place', 'plot continuity', 'present', 'primarily adult cast', 'primarily male cast', 'prosthesis', 'protection complex', 'psychological drama', 'romance', 'school', 'sci-fi', 'science fiction', 'science-fiction', 'seinen', 'sentimental drama', 'ships', 'shower scene', 'slow when it comes to love', 'small breasts', 'speculative fiction', 'strong female lead', 'suicide', 'super power', 'tank warfare', 'time', 'tokyo', 'tragedy', 'tropes', 'urban', 'violence', 'war', 'war-zone realities']"
3752,I''s Pure,,OVA,2005,6.81,6,https://myanimelist.net/anime/811,False,https://cdn.myanimelist.net/images/anime/1555/134512.jpg,"['Comedy', 'Drama', 'Romance', 'Ecchi']","['adapted into jdrama', 'adapted into other media', 'adoring fan club', 'asia', 'attempted rape', 'based on a manga', 'boy meets girl', 'childhood promise', 'christmas', 'comedy', 'delinquent', 'drama', 'earth', 'ecchi', 'entertainment industry', 'fanservice', 'groping', 'harem', 'heterosexual', 'high school', 'idol', 'japan', 'japanese production', 'kyoto', 'large breasts', 'love triangle', 'male protagonist', 'manga', 'music', 'nudity', 'occupation and career', 'pantsu', 'performance', 'place', 'plot continuity', 'present', 'promise', 'psychological sexual abuse', 'romance', 'school', 'school clubs', 'school life', 'sexual abuse', 'shounen', 'slow when it comes to love', 'sudden girlfriend appearance', 'the arts', 'time', 'weekly shounen jump']"
3753,Amazing Nurse Nanako,Nanako Kaitai Shinsho,OVA,1999,5.51,6,https://myanimelist.net/anime/816,False,https://cdn.myanimelist.net/images/anime/8/16175.jpg,"['Comedy', 'Sci-Fi', 'Ecchi']","['action', 'air force', 'alien', 'americas', 'angst', 'asia', 'bionic powers', 'body horror', 'clone', 'clumsy', 'collateral damage', 'comedy', 'cooking', 'corrupt church', 'cyborgs', 'daily life', 'earth', 'ecchi', 'europe', 'fanservice', 'future', 'gainax bounce', 'genetic modification', 'gore', 'gunfights', 'horror', 'human enhancement', 'human experimentation', 'japan', 'japanese production', 'large breasts', 'lethal chef', 'maid', 'maids', 'martial arts', 'mecha', 'medic', 'medical', 'medicine', 'megalomaniac', 'military', 'nonsense-comedy', 'nopan', 'nudity', 'nurse', 'nurses', 'original work', 'pantsu', 'parody', 'piloted robot', 'place', 'plot continuity', 'power suit', 'present', 'religion', 'reluctant heroine', 'robot', 'robots', 'romance', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shipboard', 'skimpy clothing', 'slapstick', 'space', 'speculative fiction', 'stereotypes', 'super deformed', 'time', 'tragedy', 'united states', 'verbal comedy', 'violence']"
3754,I''s,,OVA,2002,5.77,2,https://myanimelist.net/anime/1084,False,https://cdn.myanimelist.net/images/anime/1/1084.jpg,"['Drama', 'Romance']","['acting', 'action', 'adventure', 'asia', 'based on a manga', 'childhood promise', 'damsel in distress', 'death', 'delinquents', 'drama', 'earth', 'fantasy', 'flashback', 'ghost', 'heterosexual', 'japan', 'japanese production', 'love polygon', 'love triangle', 'manga', 'motorcycles', 'murder', 'performance', 'place', 'plot continuity', 'present', 'promise', 'romance', 'rural', 'school', 'school life', 'scooter', 'shounen', 'speculative fiction', 'the arts', 'time', 'tragedy', 'undead', 'weekly shounen jump']"
3755,Clover,,SPECIAL,1999,6.51,1,https://myanimelist.net/anime/1890,False,https://cdn.myanimelist.net/images/anime/13/3710.jpg,"['Drama', 'Fantasy', 'Sci-Fi']","['action', 'based on a manga', 'cgi', 'contemporary fantasy', 'cyberpunk', 'development hell', 'drama', 'fantasy', 'female protagonist', 'heterosexual', 'human enhancement', 'japanese production', 'kuudere', 'male protagonist', 'manga', 'music', 'present', 'prison', 'robots', 'robots & android', 'romance', 'sci-fi', 'science fiction', 'science-fiction', 'shoujo', 'speculative fiction', 'steampunk', 'super power', 'the arts', 'time', 'tragedy', 'violence', 'wings']"
3756,Yotsunoha,,OVA,2008,6.29,2,https://myanimelist.net/anime/3011,False,https://cdn.myanimelist.net/images/anime/2/20273.jpg,['Romance'],"['asia', 'based on a visual novel', 'based on an eroge', 'biting', 'comedy', 'coming of age', 'earth', 'ecchi', 'ending', 'erotic game', 'facial distortion', 'family life', 'female harem', 'flat chest jokes', 'friendship', 'game', 'happy ending', 'in medias res', 'japan', 'japanese production', 'large breasts', 'loli', 'love polygon', 'moe', 'osaka', 'parental abandonment', 'place', 'plot continuity', 'present', 'primarily female cast', 'promise', 'romance', 'school', 'school clubs', 'school life', 'seinen', 'sexual humour', 'slapstick', 'slice of life', 'small breasts', 'stereotypes', 'super deformed', 'time', 'time skip', 'tropes', 'under one roof', 'unrequited love', 'violent retribution for accidental infringement', 'visual novel']"
3757,Penguin Musume♥Heart,,ONA,2008,6.42,22,https://myanimelist.net/anime/4136,False,https://cdn.myanimelist.net/images/anime/2/8270.jpg,"['Comedy', 'Ecchi']","['absurdist humour', 'action', 'anime & movie', 'asia', 'based on a manga', 'calling your attacks', 'cat person', 'collateral damage', 'comedy', 'cosplaying', 'cross-dressing', 'earth', 'ecchi', 'ending', 'episodic', 'excessive violence', 'fanservice', 'female student', 'gainax bounce', 'gender bender', 'giant', 'grandiose displays of wealth', 'half-length episodes', 'henshin', 'japan', 'japanese production', 'kuudere', 'large breasts', 'loli', 'maid', 'manga', 'martial arts', 'middle school', 'moe', 'money', ""new year's day"", 'nonsense-comedy', 'nudity', 'open-ended', 'otaku culture', 'pantsu', 'paper clothes', 'parody', 'place', 'predominantly female cast', 'school', 'school life', 'school swimsuit', 'sci-fi', 'short episodes', 'shounen', 'show within a show', 'slapstick', 'slice of life', 'small breasts', 'speculative fiction', 'sports', 'time machine', 'time manipulation', 'time travel', 'trap', 'tropes', 'violent']"
3758,Jinki: Extend,Jinki:Extend,TV,2005,6.04,12,https://myanimelist.net/anime/141,False,https://cdn.myanimelist.net/images/anime/3/44792.jpg,['Sci-Fi'],"['achronological order', 'action', 'alien', 'americas', 'amnesia', 'asia', 'based on a manga', 'comedy', 'coming of age', 'drama', 'earth', 'ecchi', 'ensemble cast', 'female protagonist', 'foreign', 'giant robots', 'guns', 'japan', 'japanese production', 'kuudere', 'lgbtq+ themes', 'manga', 'mecha', 'military', 'moe', 'non-linear', 'nudity', 'philosophy', 'piloted robot', 'place', 'predominantly female cast', 'real robot', 'robot', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shapeshifting', 'shounen', 'speculative fiction', 'super power', 'super robot', 'super robots', 'tragedy', 'unrequited love', 'urban']"
3759,"So I'm a Spider, So What?","Kumo desu ga, Nani ka?",TV,2021,7.6,24,https://myanimelist.net/anime/37984,False,https://cdn.myanimelist.net/images/anime/1593/113724.jpg,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['3d cg animation', 'achronological order', 'action', 'action comedy', 'adventure', 'alienation', 'alternative world', 'anti-hero', 'aquire skills', 'based on a light novel', 'cannibalism', 'cgi', 'collateral damage', 'comedy', 'conspiracy', 'crunchyroll co-production', 'demon', 'demons', 'dissociative identities', 'dragon', 'drama', 'drastic change of life', 'dungeon', 'elf', 'fantasy', 'fantasy world', 'female harem', 'female protagonist', 'fictional language', 'fishing', 'football', 'game elements', 'gender bender', 'gender bending', 'giant insects', 'gore', 'heroes', 'insects of doom', 'inter-dimensional schoolgirl', 'isekai', 'japanese production', 'level up', 'lgbtq+ themes', 'magic', 'magic circles', 'mecha', 'medium awareness', 'meta', 'monster', 'monster girl', 'monster of the week', 'monsters', 'mystery', 'non-human protagonists', 'novel', 'parallel world', 'parody', 'post-apocalyptic', 'reincarnation', 'religion', 'rivalry', 'sci-fi', 'science and magic coexist', 'seinen', 'sex change', 'slapstick', 'speculative fiction', 'spellcasting', 'spiders', 'storytelling', 'survival', 'swordplay', 'time skip', 'transgender', 'tropes', 'undead', 'vampire', 'video game', 'violence', 'walls of text', 'war', 'weak to strong']"
3760,Ascendance of a Bookworm Season 2,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,TV,2020,8.2,12,https://myanimelist.net/anime/40815,True,https://cdn.myanimelist.net/images/anime/1464/107998.jpg,['Fantasy'],"['age transformation', 'alternative world', 'apprenticeship', 'based on a light novel', 'cheats', 'chibi', 'class struggle', 'comedy', 'coming of age', 'corrupt church', 'daily life', 'drama', 'economics', 'family life', 'fantasy', 'fantasy world', 'female protagonist', ""following one's dream"", 'found family', 'historical', 'intact family', 'isekai', 'japanese production', 'josei', 'knight', 'magic', 'medieval', 'middle ages', 'modern knowledge', 'nobleman', 'novel', 'orphan', 'person in a strange world', 'reincarnation', 'reintroducing technology', 'religion', 'sequel', 'slice of life', 'slice of life drama', 'social class issues', 'social commentary', 'speculative fiction', 'super deformed', 'trapped in the body of a child', 'tropes', 'work', 'working life']"
3761,Ascendance of a Bookworm Season 3,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,TV,2022,8.19,10,https://myanimelist.net/anime/42429,True,https://cdn.myanimelist.net/images/anime/1976/122302.jpg,['Fantasy'],"['age transformation', 'alternative world', 'apprenticeship', 'based on a light novel', 'cheats', 'class struggle', 'comedy', 'coming of age', 'corrupt church', 'daily life', 'drama', 'economics', 'european stylised', 'family life', 'fantasy', 'fantasy world', 'female protagonist', ""following one's dream"", 'gods', 'historical', 'intact family', 'isekai', 'japanese production', 'josei', 'knight', 'magic', 'medieval', 'middle ages', 'modern knowledge', 'nobility', 'nobleman', 'novel', 'orphan', 'person in a strange world', 'politics', 'reincarnation', 'reintroducing technology', 'religion', 'sequel', 'slice of life', 'slice of life drama', 'social class issues', 'social commentary', 'speculative fiction', 'super deformed', 'time skip', 'trapped in the body of a child', 'tropes', 'work', 'working life']"
3762,Kamikatsu: Working for God in a Godless World,Kaminaki Sekai no Kamisama Katsudou,TV,2023,6.87,12,https://myanimelist.net/anime/51693,False,https://cdn.myanimelist.net/images/anime/1794/135148.jpg,"['Action', 'Comedy', 'Fantasy']","['action', 'adventure', 'agriculture', 'anachronism', 'anti-hero', 'artificial intelligence', 'band', 'based on a manga', 'bdsm', 'betrayal', 'bisexual', 'bondage', 'brainwashing', 'cgi', 'comedy', 'conspiracy', 'crime', 'cult', 'cyborg', 'cyborgs', 'dark-skinned girl', 'death', 'defeat means friendship', 'dominatrix', 'drama', 'dysfunctional family', 'earth', 'ecchi', 'ed variety', 'family life', 'fantasy', 'feet', 'feud', 'fighting', 'first love', 'foot fetish', 'footage reuse', 'future', 'gender bender', 'gender bending', 'god is a girl', 'gods', 'gore', 'group suicide', 'gunfights', 'gyaru', 'handjob', 'hostage situation', 'human enhancement', 'isekai', 'japanese production', 'jungle', 'kaiju', 'kidnapping', 'large breasts', 'lost civilization', 'lost technology', 'love polygon', 'magic', 'male protagonist', 'manga', 'masochism', 'mature themes', 'medium breasts', 'mystery', 'mythology', 'nudity', 'op variety', 'parody', 'person in a strange world', 'place', 'pornography', 'primarily female cast', 'propaganda', 'reincarnation', 'religion', 'religious propaganda', 'romance', 'running gag', 'rural', 'satire', 'sci-fi', 'seinen', 'sex change', 'sexual content', 'sexual fantasies', 'sexual humour', 'skimpy clothing', 'slapstick', 'slice of life', 'small breasts', 'speculative fiction', 'spellcasting', 'suicide', 'summoning', 'super power', 'tanned skin', 'teamwork', 'time', 'time manipulation', 'time skip', 'time travel', 'torture', 'tropes', 'under one roof', 'violence']"
